2026-06-18 13:46:20,031 | INFO | ======================================================================
2026-06-18 13:48:18,053 | INFO |  76.40s | Animal                                     | raw=0.653 | adj=0.653 | palette=0.000 | combined=0.359 | speech=0.00 | scene='The image shows two people walking through a field of tall grass and b' | ACCEPTED
2026-06-18 13:48:18,208 | INFO |  78.00s | Goose                                      | raw=0.556 | adj=0.556 | palette=0.000 | combined=0.306 | speech=0.00 | scene='The image shows two people in a field of tall grass and bushes. The pe' | ACCEPTED
2026-06-18 13:48:18,425 | INFO |  78.60s | Fowl                                       | raw=0.698 | adj=0.698 | palette=0.000 | combined=0.384 | speech=0.00 | scene='The image shows two people in a field of tall grass and bushes. The pe' | ACCEPTED
2026-06-18 13:48:18,665 | INFO |  79.20s | Honk                                       | raw=0.071 | adj=0.071 | palette=0.304 | combined=0.176 | speech=0.00 | scene='The image is a close-up of a grassy area with tall, dry grasses and sh' | ACCEPTED
2026-06-18 13:48:18,832 | INFO |  79.80s | Bird                                       | raw=0.508 | adj=0.508 | palette=0.000 | combined=0.279 | speech=0.00 | scene='The image is a close-up of a grassy area with tall, dry grasses and sh' | ACCEPTED
2026-06-18 13:48:19,061 | INFO |  80.40s | Outside, rural or natural                  | raw=0.076 | adj=0.076 | palette=0.291 | combined=0.172 | speech=0.00 | scene='The image is a close-up of a grassy area with tall, dry grasses and sh' | ACCEPTED
2026-06-18 13:48:19,208 | INFO |  80.60s | Animal                                     | raw=0.359 | adj=0.359 | palette=0.000 | combined=0.197 | speech=0.00 | scene='The image is a close-up of a grassy area with tall, dry grasses and sh' | ACCEPTED
2026-06-18 13:48:19,352 | INFO |  82.20s | Animal                                     | raw=0.460 | adj=0.460 | palette=0.000 | combined=0.253 | speech=0.00 | scene='The image shows a person sitting on the ground in a forest. The person' | ACCEPTED
2026-06-18 13:48:19,537 | INFO |  82.80s | Bird                                       | raw=0.174 | adj=0.174 | palette=0.000 | combined=0.096 | speech=0.00 | scene='The image shows a person sitting on the ground in a forest. The person' | skipped
2026-06-18 13:48:19,537 | INFO |  83.60s | Animal                                     | raw=0.079 | adj=0.079 | palette=0.000 | combined=0.043 | speech=0.00 | scene='The image shows a person sitting on the ground in a forest. The person' | skipped
2026-06-18 13:48:19,537 | INFO |  84.80s | Inside, small room                         | raw=0.262 | adj=0.262 | palette=0.000 | combined=0.144 | speech=0.00 | scene='The image shows a woman sitting on the ground in a forest. She is wear' | skipped
2026-06-18 13:48:19,539 | INFO |  85.00s | Water                                      | raw=0.100 | adj=0.100 | palette=0.000 | combined=0.055 | speech=0.00 | scene='The image shows a woman sitting on the ground in a forest. She is wear' | skipped
2026-06-18 13:48:19,539 | INFO |  85.40s | Pour                                       | raw=0.142 | adj=0.142 | palette=0.000 | combined=0.078 | speech=0.00 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:19,550 | INFO |  85.60s | Animal                                     | raw=0.277 | adj=0.277 | palette=0.000 | combined=0.152 | speech=0.00 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:19,550 | INFO |  86.20s | Bird                                       | raw=0.126 | adj=0.126 | palette=0.000 | combined=0.070 | speech=0.00 | scene='The image is a still from a movie titled "WAVES OTT FOR SLC". It shows' | skipped
2026-06-18 13:48:19,550 | INFO |  86.60s | Inside, small room                         | raw=0.132 | adj=0.132 | palette=0.000 | combined=0.073 | speech=0.00 | scene='The image shows three people in a wooded area. The person on the left ' | skipped
2026-06-18 13:48:19,552 | INFO |  88.00s | Pour                                       | raw=0.188 | adj=0.188 | palette=0.000 | combined=0.104 | speech=0.00 | scene='The image shows three people in a wooded area. The person on the left ' | skipped
2026-06-18 13:48:19,552 | INFO |  88.20s | Drip                                       | raw=0.283 | adj=0.283 | palette=0.000 | combined=0.155 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows three people, t' | skipped
2026-06-18 13:48:19,552 | INFO |  88.80s | Animal                                     | raw=0.176 | adj=0.176 | palette=0.000 | combined=0.097 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows three people, t' | skipped
2026-06-18 13:48:19,552 | INFO |  89.60s | Vehicle                                    | raw=0.121 | adj=0.121 | palette=0.000 | combined=0.067 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows three people, t' | skipped
2026-06-18 13:48:19,555 | INFO |  89.80s | Radio                                      | raw=0.099 | adj=0.099 | palette=0.000 | combined=0.054 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows three people, t' | skipped
2026-06-18 13:48:19,555 | INFO |  91.20s | Bird                                       | raw=0.112 | adj=0.112 | palette=0.000 | combined=0.062 | speech=0.00 | scene='The image shows a scene from a movie or TV show. It shows three people' | skipped
2026-06-18 13:48:19,556 | INFO |  91.60s | Music                                      | raw=0.332 | adj=0.332 | palette=0.000 | combined=0.182 | speech=0.00 | scene='The image shows a scene from a movie or TV show. It shows three people' | ACCEPTED
2026-06-18 13:48:19,727 | INFO |  92.60s | Inside, small room                         | raw=0.116 | adj=0.116 | palette=0.000 | combined=0.064 | speech=0.00 | scene='The image shows three people, two men and a woman, standing in a woode' | skipped
2026-06-18 13:48:19,727 | INFO |  93.80s | Animal                                     | raw=0.445 | adj=0.445 | palette=0.000 | combined=0.245 | speech=0.00 | scene='The image shows three people, two men and a woman, standing in a woode' | ACCEPTED
2026-06-18 13:48:19,866 | INFO |  94.40s | Music                                      | raw=0.420 | adj=0.420 | palette=0.000 | combined=0.231 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows two characters,' | ACCEPTED
2026-06-18 13:48:20,042 | INFO |  94.80s | Crow                                       | raw=0.793 | adj=0.793 | palette=0.000 | combined=0.436 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows two characters,' | ACCEPTED
2026-06-18 13:48:20,316 | INFO |  95.20s | Animal                                     | raw=0.366 | adj=0.366 | palette=0.000 | combined=0.201 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows two characters,' | ACCEPTED
2026-06-18 13:48:20,482 | INFO |  96.00s | Crow                                       | raw=0.180 | adj=0.180 | palette=0.240 | combined=0.207 | speech=0.00 | scene='The image shows three people in a forest. The person on the left is we' | ACCEPTED
2026-06-18 13:48:20,709 | INFO |  96.40s | Duck                                       | raw=0.439 | adj=0.439 | palette=0.000 | combined=0.241 | speech=0.00 | scene='The image shows three people in a forest. The person on the left is we' | ACCEPTED
2026-06-18 13:48:20,923 | INFO |  96.60s | Animal                                     | raw=0.178 | adj=0.178 | palette=0.000 | combined=0.098 | speech=0.00 | scene='The image shows three people in a forest. The person on the left is we' | skipped
2026-06-18 13:48:20,923 | INFO |  96.80s | Frog                                       | raw=0.359 | adj=0.359 | palette=0.000 | combined=0.197 | speech=0.00 | scene='The image shows three people in a forest. The person on the left is we' | ACCEPTED
2026-06-18 13:48:21,062 | INFO |  97.40s | Fowl                                       | raw=0.198 | adj=0.198 | palette=0.000 | combined=0.109 | speech=0.00 | scene='The image shows a scene from a movie or TV show. It shows a man and a ' | skipped
2026-06-18 13:48:21,062 | INFO |  97.80s | Music                                      | raw=0.160 | adj=0.160 | palette=0.000 | combined=0.088 | speech=0.00 | scene='The image shows a scene from a movie or TV show. It shows a man and a ' | skipped
2026-06-18 13:48:21,062 | INFO |  99.00s | Bird                                       | raw=0.329 | adj=0.329 | palette=0.000 | combined=0.181 | speech=0.00 | scene='The image shows three people in a rural setting. The person on the lef' | ACCEPTED
2026-06-18 13:48:21,258 | INFO | 100.20s | Mechanisms                                 | raw=0.324 | adj=0.324 | palette=0.000 | combined=0.178 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:21,469 | INFO | 100.60s | Animal                                     | raw=0.584 | adj=0.584 | palette=0.000 | combined=0.321 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:21,602 | INFO | 101.80s | Animal                                     | raw=0.326 | adj=0.326 | palette=0.000 | combined=0.179 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:21,760 | INFO | 103.00s | Inside, small room                         | raw=0.211 | adj=0.211 | palette=0.000 | combined=0.116 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:21,761 | INFO | 104.00s | Music                                      | raw=0.304 | adj=0.304 | palette=0.000 | combined=0.168 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:21,927 | INFO | 104.20s | Inside, small room                         | raw=0.196 | adj=0.196 | palette=0.000 | combined=0.108 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:21,927 | INFO | 107.20s | Inside, small room                         | raw=0.184 | adj=0.184 | palette=0.000 | combined=0.101 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:21,929 | INFO | 107.40s | Drip                                       | raw=0.187 | adj=0.187 | palette=0.000 | combined=0.103 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:21,929 | INFO | 107.60s | Music                                      | raw=0.458 | adj=0.458 | palette=0.000 | combined=0.252 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,106 | INFO | 108.20s | Radio                                      | raw=0.084 | adj=0.084 | palette=0.000 | combined=0.046 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,106 | INFO | 108.80s | Animal                                     | raw=0.119 | adj=0.119 | palette=0.000 | combined=0.066 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,107 | INFO | 109.00s | Outside, rural or natural                  | raw=0.097 | adj=0.097 | palette=0.260 | combined=0.171 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,253 | INFO | 110.40s | Inside, small room                         | raw=0.081 | adj=0.081 | palette=0.000 | combined=0.045 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,257 | INFO | 111.20s | Chicken, rooster                           | raw=0.280 | adj=0.280 | palette=0.000 | combined=0.154 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,258 | INFO | 111.40s | Duck                                       | raw=0.416 | adj=0.416 | palette=0.000 | combined=0.229 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,439 | INFO | 111.60s | Animal                                     | raw=0.348 | adj=0.319 | palette=0.000 | combined=0.175 | speech=0.17 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,606 | INFO | 113.20s | Animal                                     | raw=0.300 | adj=0.175 | palette=0.000 | combined=0.096 | speech=0.83 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,606 | INFO | 113.60s | Inside, small room                         | raw=0.085 | adj=0.068 | palette=0.000 | combined=0.037 | speech=0.42 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,606 | INFO | 114.60s | Bird                                       | raw=0.269 | adj=0.269 | palette=0.000 | combined=0.148 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,606 | INFO | 114.80s | Animal                                     | raw=0.196 | adj=0.196 | palette=0.000 | combined=0.108 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,606 | INFO | 115.80s | Environmental noise                        | raw=0.235 | adj=0.167 | palette=0.000 | combined=0.092 | speech=0.58 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,606 | INFO | 116.00s | Bird                                       | raw=0.231 | adj=0.139 | palette=0.000 | combined=0.077 | speech=0.79 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,622 | INFO | 116.20s | Outside, rural or natural                  | raw=0.068 | adj=0.034 | palette=0.227 | combined=0.120 | speech=1.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,622 | INFO | 118.80s | Inside, small room                         | raw=0.171 | adj=0.171 | palette=0.000 | combined=0.094 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,622 | INFO | 119.00s | Fowl                                       | raw=0.267 | adj=0.267 | palette=0.000 | combined=0.147 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:22,623 | INFO | 119.20s | Animal                                     | raw=0.457 | adj=0.419 | palette=0.000 | combined=0.230 | speech=0.17 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,767 | INFO | 119.40s | Outside, rural or natural                  | raw=0.100 | adj=0.081 | palette=0.278 | combined=0.170 | speech=0.38 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:22,943 | INFO | 120.60s | Music                                      | raw=0.567 | adj=0.360 | palette=0.000 | combined=0.198 | speech=0.73 | scene='The image shows three people sitting on the ground in a wooded area. T' | ACCEPTED
2026-06-18 13:48:23,129 | INFO | 120.80s | Outside, rural or natural                  | raw=0.062 | adj=0.046 | palette=0.223 | combined=0.126 | speech=0.52 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:23,129 | INFO | 121.00s | Animal                                     | raw=0.124 | adj=0.105 | palette=0.000 | combined=0.058 | speech=0.31 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:23,129 | INFO | 122.40s | Inside, small room                         | raw=0.156 | adj=0.156 | palette=0.000 | combined=0.086 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:23,129 | INFO | 122.80s | Music                                      | raw=0.161 | adj=0.161 | palette=0.000 | combined=0.088 | speech=0.00 | scene='The image shows three people sitting on the ground in a wooded area. T' | skipped
2026-06-18 13:48:23,129 | INFO | 124.40s | Inside, small room                         | raw=0.139 | adj=0.096 | palette=0.000 | combined=0.053 | speech=0.62 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:23,129 | INFO | 124.60s | Bird                                       | raw=0.147 | adj=0.116 | palette=0.000 | combined=0.064 | speech=0.42 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:23,129 | INFO | 124.80s | Animal                                     | raw=0.271 | adj=0.242 | palette=0.000 | combined=0.133 | speech=0.21 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:23,129 | INFO | 126.00s | Insect                                     | raw=0.211 | adj=0.211 | palette=0.000 | combined=0.116 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young woman w' | skipped
2026-06-18 13:48:23,129 | INFO | 126.40s | Animal                                     | raw=0.292 | adj=0.292 | palette=0.000 | combined=0.161 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young woman w' | ACCEPTED
2026-06-18 13:48:23,257 | INFO | 126.60s | Boat, Water vehicle                        | raw=0.148 | adj=0.148 | palette=0.000 | combined=0.081 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young woman w' | skipped
2026-06-18 13:48:23,257 | INFO | 127.00s | Pour                                       | raw=0.130 | adj=0.130 | palette=0.000 | combined=0.071 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young woman w' | skipped
2026-06-18 13:48:23,257 | INFO | 129.40s | Animal                                     | raw=0.431 | adj=0.431 | palette=0.000 | combined=0.237 | speech=0.00 | scene='The image is a still from a Bollywood movie. It shows a young woman we' | ACCEPTED
2026-06-18 13:48:23,481 | INFO | 131.80s | Animal                                     | raw=0.390 | adj=0.390 | palette=0.000 | combined=0.214 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a man wearing a' | ACCEPTED
2026-06-18 13:48:23,629 | INFO | 133.40s | Inside, small room                         | raw=0.080 | adj=0.080 | palette=0.000 | combined=0.044 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:23,629 | INFO | 133.80s | Animal                                     | raw=0.237 | adj=0.237 | palette=0.000 | combined=0.130 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:23,629 | INFO | 134.00s | Bird                                       | raw=0.230 | adj=0.230 | palette=0.000 | combined=0.127 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:23,629 | INFO | 135.00s | Radio                                      | raw=0.063 | adj=0.063 | palette=0.000 | combined=0.035 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:23,629 | INFO | 136.20s | Inside, small room                         | raw=0.096 | adj=0.096 | palette=0.000 | combined=0.053 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:23,629 | INFO | 136.60s | Animal                                     | raw=0.578 | adj=0.578 | palette=0.000 | combined=0.318 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | ACCEPTED
2026-06-18 13:48:23,764 | INFO | 137.60s | Radio                                      | raw=0.200 | adj=0.142 | palette=0.000 | combined=0.078 | speech=0.58 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,764 | INFO | 138.40s | Inside, small room                         | raw=0.129 | adj=0.064 | palette=0.000 | combined=0.035 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 138.60s | Animal                                     | raw=0.193 | adj=0.113 | palette=0.000 | combined=0.062 | speech=0.83 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 138.80s | Music                                      | raw=0.137 | adj=0.094 | palette=0.000 | combined=0.052 | speech=0.62 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 139.60s | Radio                                      | raw=0.102 | adj=0.102 | palette=0.000 | combined=0.056 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 140.80s | Bird                                       | raw=0.188 | adj=0.129 | palette=0.000 | combined=0.071 | speech=0.62 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:23,771 | INFO | 141.00s | Animal                                     | raw=0.141 | adj=0.111 | palette=0.000 | combined=0.061 | speech=0.42 | scene='The image is a still from a movie or TV show. It shows a young man wit' | skipped
2026-06-18 13:48:23,771 | INFO | 142.20s | Radio                                      | raw=0.096 | adj=0.088 | palette=0.000 | combined=0.049 | speech=0.17 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 143.00s | Inside, small room                         | raw=0.085 | adj=0.043 | palette=0.000 | combined=0.023 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 143.40s | Animal                                     | raw=0.240 | adj=0.120 | palette=0.000 | combined=0.066 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 144.40s | Radio                                      | raw=0.086 | adj=0.043 | palette=0.000 | combined=0.024 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 145.00s | Inside, small room                         | raw=0.064 | adj=0.032 | palette=0.000 | combined=0.018 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 145.20s | Animal                                     | raw=0.239 | adj=0.127 | palette=0.000 | combined=0.070 | speech=0.94 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 146.40s | Radio                                      | raw=0.082 | adj=0.082 | palette=0.000 | combined=0.045 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 147.00s | Animal                                     | raw=0.242 | adj=0.172 | palette=0.000 | combined=0.094 | speech=0.58 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 147.20s | Bird                                       | raw=0.119 | adj=0.072 | palette=0.000 | combined=0.040 | speech=0.79 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:23,771 | INFO | 148.40s | Music                                      | raw=0.418 | adj=0.353 | palette=0.000 | combined=0.194 | speech=0.31 | scene='The image shows a man wearing a white hooded cloak, standing in a wood' | ACCEPTED
2026-06-18 13:48:23,954 | INFO | 148.60s | Animal                                     | raw=0.114 | adj=0.108 | palette=0.000 | combined=0.060 | speech=0.10 | scene='The image shows a man wearing a white hooded cloak, standing in a wood' | skipped
2026-06-18 13:48:23,955 | INFO | 149.00s | Inside, small room                         | raw=0.068 | adj=0.068 | palette=0.000 | combined=0.038 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:23,955 | INFO | 149.20s | Radio                                      | raw=0.093 | adj=0.093 | palette=0.000 | combined=0.051 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:23,957 | INFO | 150.60s | Animal                                     | raw=0.436 | adj=0.218 | palette=0.000 | combined=0.120 | speech=1.00 | scene='The image shows a young man wrapped in a white cloth, covering his fac' | skipped
2026-06-18 13:48:23,957 | INFO | 150.80s | Vehicle                                    | raw=0.090 | adj=0.045 | palette=0.000 | combined=0.025 | speech=1.00 | scene='The image shows a young man wrapped in a white cloth, covering his fac' | skipped
2026-06-18 13:48:23,957 | INFO | 151.80s | Animal                                     | raw=0.112 | adj=0.083 | palette=0.000 | combined=0.046 | speech=0.52 | scene='The image is a still from a movie or TV show. It shows a man wrapped i' | skipped
2026-06-18 13:48:23,957 | INFO | 152.00s | Inside, small room                         | raw=0.068 | adj=0.057 | palette=0.000 | combined=0.031 | speech=0.31 | scene='The image is a still from a movie or TV show. It shows a man wrapped i' | skipped
2026-06-18 13:48:23,959 | INFO | 153.40s | Radio                                      | raw=0.105 | adj=0.105 | palette=0.000 | combined=0.058 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young boy wea' | skipped
2026-06-18 13:48:23,959 | INFO | 153.80s | Inside, small room                         | raw=0.117 | adj=0.117 | palette=0.000 | combined=0.065 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young boy wea' | skipped
2026-06-18 13:48:23,959 | INFO | 154.00s | Animal                                     | raw=0.226 | adj=0.226 | palette=0.000 | combined=0.124 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young boy wea' | skipped
2026-06-18 13:48:23,959 | INFO | 154.20s | Music                                      | raw=0.734 | adj=0.734 | palette=0.000 | combined=0.404 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young boy wea' | ACCEPTED
2026-06-18 13:48:24,145 | INFO | 155.40s | Animal                                     | raw=0.231 | adj=0.231 | palette=0.000 | combined=0.127 | speech=0.00 | scene='The image shows a young man wearing a white hooded cloak, standing in ' | skipped
2026-06-18 13:48:24,147 | INFO | 155.60s | Fowl                                       | raw=0.212 | adj=0.212 | palette=0.000 | combined=0.117 | speech=0.00 | scene='The image shows a young man wearing a white hooded cloak, standing in ' | skipped
2026-06-18 13:48:24,147 | INFO | 157.40s | Animal                                     | raw=0.522 | adj=0.522 | palette=0.000 | combined=0.287 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a man wearing a' | ACCEPTED
2026-06-18 13:48:24,280 | INFO | 157.60s | Fowl                                       | raw=0.337 | adj=0.337 | palette=0.000 | combined=0.185 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a man wearing a' | ACCEPTED
2026-06-18 13:48:24,412 | INFO | 158.20s | Environmental noise                        | raw=0.141 | adj=0.141 | palette=0.000 | combined=0.077 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 159.00s | Radio                                      | raw=0.110 | adj=0.110 | palette=0.000 | combined=0.060 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 159.80s | Bird                                       | raw=0.239 | adj=0.239 | palette=0.000 | combined=0.131 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 160.00s | Insect                                     | raw=0.208 | adj=0.208 | palette=0.000 | combined=0.114 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 160.20s | Animal                                     | raw=0.207 | adj=0.207 | palette=0.000 | combined=0.114 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 161.40s | Vehicle                                    | raw=0.070 | adj=0.070 | palette=0.000 | combined=0.039 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 161.80s | Drip                                       | raw=0.207 | adj=0.207 | palette=0.000 | combined=0.114 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a close-up of a' | skipped
2026-06-18 13:48:24,412 | INFO | 162.20s | Animal                                     | raw=0.096 | adj=0.096 | palette=0.000 | combined=0.053 | speech=0.00 | scene='The image shows a woman wrapped in a white cloth, covering her face wi' | skipped
2026-06-18 13:48:24,412 | INFO | 162.40s | Pour                                       | raw=0.146 | adj=0.146 | palette=0.000 | combined=0.081 | speech=0.00 | scene='The image shows a woman wrapped in a white cloth, covering her face wi' | skipped
2026-06-18 13:48:24,412 | INFO | 162.80s | Radio                                      | raw=0.222 | adj=0.222 | palette=0.000 | combined=0.122 | speech=0.00 | scene='The image shows a woman wrapped in a white cloth, covering her face wi' | skipped
2026-06-18 13:48:24,412 | INFO | 164.60s | Insect                                     | raw=0.191 | adj=0.191 | palette=0.000 | combined=0.105 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:24,412 | INFO | 164.80s | Environmental noise                        | raw=0.129 | adj=0.129 | palette=0.000 | combined=0.071 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:24,412 | INFO | 165.00s | Animal                                     | raw=0.216 | adj=0.216 | palette=0.000 | combined=0.119 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:24,412 | INFO | 165.20s | Bird                                       | raw=0.164 | adj=0.164 | palette=0.000 | combined=0.090 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wra' | skipped
2026-06-18 13:48:24,415 | INFO | 165.60s | Pour                                       | raw=0.134 | adj=0.134 | palette=0.000 | combined=0.074 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wra' | skipped
2026-06-18 13:48:24,415 | INFO | 167.40s | Animal                                     | raw=0.283 | adj=0.283 | palette=0.000 | combined=0.156 | speech=0.00 | scene='The image shows a person wrapped in a white cloth, covering their face' | skipped
2026-06-18 13:48:24,415 | INFO | 169.60s | Bird                                       | raw=0.264 | adj=0.251 | palette=0.000 | combined=0.138 | speech=0.10 | scene='The image is a still from a movie or TV show. It shows a young man wea' | skipped
2026-06-18 13:48:24,415 | INFO | 169.80s | Environmental noise                        | raw=0.295 | adj=0.295 | palette=0.000 | combined=0.162 | speech=0.00 | scene='The image is a still from a movie or TV show. It shows a young man wea' | ACCEPTED
